index,date,well,tide,hw
68,10/30/2012 19:00,0.474,0.4125,0.265
69,10/30/2012 20:00,0.474,0.829,0.2835
70,10/30/2012 21:00,0.474,1.155,0.303
71,10/30/2012 22:00,0.474,1.2365,0.3215
72,10/30/2012 23:00,0.474,0.958,0.3355
73,10/31/2012 0:00,0.474,0.5785,0.3515
74,10/31/2012 1:00,0.474,0.199833333,0.35425
75,10/31/2012 2:00,0.474,-0.118272727,0.122545455
76,10/31/2012 3:00,0.474,-0.491769231,-0.015461538
77,10/31/2012 4:00,0.474,-0.7285,0.1885
78,10/31/2012 5:00,0.474,-0.8145,0.236
79,10/31/2012 6:00,0.474,-0.477851852,0.112444444
80,10/31/2012 7:00,0.474,-0.0516,0.054
81,10/31/2012 8:00,0.474,0.446857143,0.149428571
82,10/31/2012 9:00,0.464,0.932,0.1935
83,10/31/2012 10:00,0.464,1.261222222,0.225777778
84,10/31/2012 11:00,0.464,1.304,0.2575
85,10/31/2012 12:00,0.464,0.957,0.287
86,10/31/2012 13:00,0.464,0.508,0.3005
87,10/31/2012 14:00,0.464,0.121619048,0.303238095
88,10/31/2012 15:00,0.464,-0.1165,0.0945
89,10/31/2012 16:00,0.464,-0.4292,-0.0176
90,10/31/2012 17:00,0.464,-0.543,0.139
91,10/31/2012 18:00,0.464,-0.3385,0.1805
92,10/31/2012 19:00,0.454,0.042,0.2095
93,10/31/2012 20:00,0.454,0.4445,0.2305
94,10/31/2012 21:00,0.454,0.8155,0.248
95,10/31/2012 22:00,0.454,1.0705,0.2695
96,10/31/2012 23:00,0.454,1.038,0.2825
97,11/1/2012 0:00,0.454,0.714,0.2985
98,11/1/2012 1:00,0.454,0.325,0.3115
99,11/1/2012 2:00,0.454,-0.015130435,0.213217391
100,11/1/2012 3:00,0.454,-0.398916667,-0.029916667
101,11/1/2012 4:00,0.454,-0.671,0.144
102,11/1/2012 5:00,0.454,-0.8455,0.1995
103,11/1/2012 6:00,0.454,-0.772,0.2235
104,11/1/2012 7:00,0.454,-0.404,0.2365
105,11/1/2012 8:00,0.444,0.076105263,0.249052632
106,11/1/2012 9:00,0.444,0.5415,0.263
107,11/1/2012 10:00,0.444,0.927,0.2755
108,11/1/2012 11:00,0.444,1.147,0.2865
109,11/1/2012 12:00,0.434,1.0155,0.2985
110,11/1/2012 13:00,0.434,0.6445,0.309
111,11/1/2012 14:00,0.444,0.2415,0.319
112,11/1/2012 15:00,0.434,-0.052086957,0.170173913
113,11/1/2012 16:00,0.434,-0.4212,-0.0116
114,11/1/2012 17:00,0.434,-0.633,0.138
115,11/1/2012 18:00,0.434,-0.649,0.18
116,11/1/2012 19:00,0.434,-0.3885,0.203
117,11/1/2012 20:00,0.434,0.0255,0.217
118,11/1/2012 21:00,0.434,0.443,0.2295
119,11/1/2012 22:00,0.434,0.7355,0.242
120,11/1/2012 23:00,0.434,0.8705,0.2565
121,11/2/2012 0:00,0.434,0.661,0.2705
122,11/2/2012 1:00,0.434,0.292,0.28
123,11/2/2012 2:00,0.434,-0.054181818,0.169818182
124,11/2/2012 3:00,0.434,-0.418692308,-0.022769231
125,11/2/2012 4:00,0.434,-0.704,0.1215
126,11/2/2012 5:00,0.434,-0.924,0.167
127,11/2/2012 6:00,0.434,-1.0385,0.189
128,11/2/2012 7:00,0.434,-0.842,0.2045
129,11/2/2012 8:00,0.434,-0.470736842,0.219052632
130,11/2/2012 9:00,0.424,-0.0165,0.227
131,11/2/2012 10:00,0.414,0.4105,0.2325
132,11/2/2012 11:00,0.414,0.752,0.241
133,11/2/2012 12:00,0.414,0.864,0.250105263
134,11/2/2012 13:00,0.414,0.639,0.2565
135,11/2/2012 14:00,0.414,0.268,0.2645
136,11/2/2012 15:00,0.414,-0.090583333,0.137166667
137,11/2/2012 16:00,0.414,-0.462153846,-0.020461538
138,11/2/2012 17:00,0.414,-0.7195,0.114
139,11/2/2012 18:00,0.414,-0.865473684,0.140631579
140,11/2/2012 19:00,0.404,-0.7375,0.162
141,11/2/2012 20:00,0.394,-0.4005,0.176
142,11/2/2012 21:00,0.394,-0.0105,0.1855
143,11/2/2012 22:00,0.394,0.344,0.1955
144,11/2/2012 23:00,0.394,0.5755,0.2075
145,11/3/2012 0:00,0.394,0.6,0.218
146,11/3/2012 1:00,0.394,0.3475,0.228
147,11/3/2012 2:00,0.394,0.015,0.2385
148,11/3/2012 3:00,0.394,-0.286526316,0.248526316
149,11/3/2012 4:00,0.394,-0.5765,0.2565
150,11/3/2012 5:00,0.394,-0.8363125,0.0833125
151,11/3/2012 6:00,0.384,-1.080736842,0.205894737
152,11/3/2012 7:00,0.384,-1.087,0.215
153,11/3/2012 8:00,0.384,-0.7935,0.219
154,11/3/2012 9:00,0.374,-0.3955,0.2235
155,11/3/2012 10:00,0.374,0.0095,0.225
156,11/3/2012 11:00,0.374,0.397,0.222
157,11/3/2012 12:00,0.354,0.6345,0.217
158,11/3/2012 13:00,0.354,0.616,0.22
159,11/3/2012 14:00,0.354,0.323,0.2255
160,11/3/2012 15:00,0.354,-0.021,0.228
161,11/3/2012 16:00,0.354,-0.323,0.239
162,11/3/2012 17:00,0.354,-0.602,0.248
163,11/3/2012 18:00,0.354,-0.817,0.248
164,11/3/2012 19:00,0.354,-0.912,0.248
165,11/3/2012 20:00,0.354,-0.729,0.2435
166,11/3/2012 21:00,0.354,-0.4015,0.2385
167,11/3/2012 22:00,0.344,-0.037,0.238
168,11/3/2012 23:00,0.344,0.2725,0.238
169,11/4/2012 0:00,0.344,0.475,0.2415
170,11/4/2012 1:00,0.344,0.457,0.248
171,11/4/2012 1:00,0.344,0.1675,0.2505
172,11/4/2012 2:00,0.344,-0.1672,0.222
173,11/4/2012 3:00,0.344,-0.512538462,-0.010076923
174,11/4/2012 4:00,0.344,-0.7475,0.1455
175,11/4/2012 5:00,0.344,-0.9715,0.1695
176,11/4/2012 6:00,0.334,-1.14,0.1805
177,11/4/2012 7:00,0.334,-1.069,0.1885
178,11/4/2012 8:00,0.334,-0.7575,0.191
179,11/4/2012 9:00,0.314,-0.368,0.1895
180,11/4/2012 10:00,0.314,0.0165,0.1905
181,11/4/2012 11:00,0.314,0.353,0.19
182,11/4/2012 12:00,0.314,0.5475,0.195
183,11/4/2012 13:00,0.314,0.443,0.1965
184,11/4/2012 14:00,0.304,0.1345,0.203
185,11/4/2012 15:00,0.304,-0.1755,0.2075
186,11/4/2012 16:00,0.304,-0.435,0.217
187,11/4/2012 17:00,0.304,-0.6835,0.2215
188,11/4/2012 18:00,0.294,-0.8675,0.2235
189,11/4/2012 19:00,0.294,-0.885,0.2185
190,11/4/2012 20:00,0.294,-0.6645,0.218
191,11/4/2012 21:00,0.294,-0.3525,0.2175
192,11/4/2012 22:00,0.284,-0.0305,0.2175
193,11/4/2012 23:00,0.284,0.2405,0.2175
194,11/5/2012 0:00,0.284,0.3885,0.2175
195,11/5/2012 1:00,0.284,0.2985,0.2255
196,11/5/2012 2:00,0.274,-0.0015,0.228
197,11/5/2012 3:00,0.274,-0.2995,0.231
198,11/5/2012 4:00,0.274,-0.586,0.238
199,11/5/2012 5:00,0.274,-0.831,0.238
200,11/5/2012 6:00,0.274,-1.0265,0.237
201,11/5/2012 7:00,0.274,-1.1315,0.2315
202,11/5/2012 8:00,0.264,-0.9675,0.228
203,11/5/2012 9:00,0.264,-0.6375,0.228
204,11/5/2012 10:00,0.254,-0.269,0.2265
205,11/5/2012 11:00,0.254,0.093,0.221
206,11/5/2012 12:00,0.244,0.403,0.221
207,11/5/2012 13:00,0.244,0.5585,0.219
208,11/5/2012 14:00,0.244,0.402,0.2175
209,11/5/2012 15:00,0.234,0.084,0.2185
210,11/5/2012 16:00,0.234,-0.2145,0.2275
211,11/5/2012 17:00,0.234,-0.471,0.228
212,11/5/2012 18:00,0.234,-0.6935,0.228
213,11/5/2012 19:00,0.234,-0.846,0.228
214,11/5/2012 20:00,0.234,-0.8015,0.228
215,11/5/2012 21:00,0.234,-0.516,0.222
216,11/5/2012 22:00,0.224,-0.1625,0.218
217,11/5/2012 23:00,0.224,0.176,0.218
218,11/6/2012 0:00,0.224,0.452,0.219
219,11/6/2012 1:00,0.214,0.613444444,0.223555556
220,11/6/2012 2:00,0.214,0.5255,0.228
221,11/6/2012 3:00,0.214,0.2445,0.228
222,11/6/2012 4:00,0.214,-0.0565,0.2355
223,11/6/2012 5:00,0.214,-0.3345,0.239
224,11/6/2012 6:00,0.214,-0.5745,0.245
225,11/6/2012 7:00,0.214,-0.76,0.247
226,11/6/2012 8:00,0.214,-0.805,0.242
227,11/6/2012 9:00,0.214,-0.5915,0.2415
228,11/6/2012 10:00,0.214,-0.2085,0.2405
229,11/6/2012 11:00,0.214,0.169,0.245
230,11/6/2012 12:00,0.214,0.4235,0.2405
231,11/6/2012 13:00,0.204,0.6285,0.246
232,11/6/2012 14:00,0.204,0.6175,0.2495
233,11/6/2012 15:00,0.204,0.364,0.2525
234,11/6/2012 16:00,0.204,0.1215,0.2395
235,11/6/2012 17:00,0.204,-0.1375,0.238
236,11/6/2012 18:00,0.204,-0.3825,0.242
237,11/6/2012 19:00,0.204,-0.6295,0.2385
238,11/6/2012 20:00,0.204,-0.7965,0.238
239,11/6/2012 21:00,0.204,-0.8045,0.238
240,11/6/2012 22:00,0.204,-0.5635,0.234
241,11/6/2012 23:00,0.194,-0.1895,0.229
242,11/7/2012 0:00,0.194,0.1415,0.228
243,11/7/2012 1:00,0.194,0.397,0.2295
244,11/7/2012 2:00,0.194,0.504,0.23
245,11/7/2012 3:00,0.194,0.335,0.235
246,11/7/2012 4:00,0.194,0.0235,0.239
247,11/7/2012 5:00,0.194,-0.187,0.2405
248,11/7/2012 6:00,0.194,-0.487,0.2475
249,11/7/2012 7:00,0.194,-0.7165,0.2475
250,11/7/2012 8:00,0.194,-0.9495,0.245
251,11/7/2012 9:00,0.194,-1.008,0.2445
252,11/7/2012 10:00,0.194,-0.804,0.2375
253,11/7/2012 11:00,0.184,-0.496526316,0.237473684
254,11/7/2012 12:00,0.174,-0.146526316,0.234842105
255,11/7/2012 13:00,0.174,0.171,0.2255
256,11/7/2012 14:00,0.174,0.4275,0.22
257,11/7/2012 15:00,0.174,0.492,0.223
258,11/7/2012 16:00,0.174,0.2835,0.215
259,11/7/2012 17:00,0.164,0.0285,0.2165
260,11/7/2012 18:00,0.164,-0.2515,0.2185
261,11/7/2012 19:00,0.164,-0.5335,0.2185
262,11/7/2012 20:00,0.164,-0.757,0.2175
263,11/7/2012 21:00,0.164,-0.86,0.2155
264,11/7/2012 22:00,0.164,-0.746,0.2095
265,11/7/2012 23:00,0.164,-0.4645,0.206
266,11/8/2012 0:00,0.154,-0.1535,0.2015
267,11/8/2012 1:00,0.154,0.2025,0.198
268,11/8/2012 2:00,0.154,0.513,0.199
269,11/8/2012 3:00,0.154,0.691,0.2045
270,11/8/2012 4:00,0.154,0.617157895,0.208
271,11/8/2012 5:00,0.154,0.323,0.2105
272,11/8/2012 6:00,0.154,0.015,0.2165
273,11/8/2012 7:00,0.154,-0.278,0.2215
274,11/8/2012 8:00,0.154,-0.527052632,0.225368421
275,11/8/2012 9:00,0.154,-0.7215,0.223
276,11/8/2012 10:00,0.154,-0.818,0.216
277,11/8/2012 11:00,0.154,-0.641,0.216
278,11/8/2012 12:00,0.154,-0.371,0.2105
279,11/8/2012 13:00,0.144,-0.0255,0.2045
280,11/8/2012 14:00,0.144,0.3095,0.1985
281,11/8/2012 15:00,0.144,0.57,0.195
282,11/8/2012 16:00,0.144,0.5995,0.1945
283,11/8/2012 17:00,0.144,0.4125,0.196
284,11/8/2012 18:00,0.144,0.0845,0.198
285,11/8/2012 19:00,0.144,-0.251,0.201
286,11/8/2012 20:00,0.144,-0.5435,0.208
287,11/8/2012 21:00,0.144,-0.7895,0.207
288,11/8/2012 22:00,0.144,-0.9575,0.206
289,11/8/2012 23:00,0.144,-1.011,0.203
290,11/9/2012 0:00,0.144,-0.7665,0.199
291,11/9/2012 1:00,0.144,-0.4195,0.195
292,11/9/2012 2:00,0.144,-0.039,0.189
293,11/9/2012 3:00,0.144,0.326,0.189
294,11/9/2012 4:00,0.134,0.5535,0.1885
295,11/9/2012 5:00,0.134,0.569,0.191
296,11/9/2012 6:00,0.134,0.3385,0.1965
297,11/9/2012 7:00,0.134,0.0075,0.1965
298,11/9/2012 8:00,0.134,-0.307,0.198
299,11/9/2012 9:00,0.134,-0.566,0.194
300,11/9/2012 10:00,0.134,-0.721,0.1765
301,11/9/2012 11:00,0.134,-0.6115,0.173
302,11/9/2012 12:00,0.134,-0.4215,0.167
303,11/9/2012 13:00,0.134,-0.0895,0.166
304,11/9/2012 14:00,0.134,0.2505,0.16
305,11/9/2012 15:00,0.134,0.652,0.161
306,11/9/2012 16:00,0.124,0.935,0.1655
307,11/9/2012 17:00,0.124,1.0455,0.1745
308,11/9/2012 18:00,0.124,0.924,0.174
309,11/9/2012 19:00,0.124,0.5735,0.1775
310,11/9/2012 20:00,0.124,0.2055,0.181
311,11/9/2012 21:00,0.134,-0.152,0.1905
312,11/9/2012 22:00,0.134,-0.398,0.1965
313,11/9/2012 23:00,0.134,-0.623,0.202
314,11/10/2012 0:00,0.134,-0.577,0.204
315,11/10/2012 1:00,0.134,-0.261,0.208
316,11/10/2012 2:00,0.134,0.1455,0.2065
317,11/10/2012 3:00,0.134,0.5615,0.2085
318,11/10/2012 4:00,0.134,0.929,0.209
319,11/10/2012 5:00,0.134,1.144,0.2135
320,11/10/2012 6:00,0.134,1.1145,0.218
321,11/10/2012 7:00,0.134,0.7965,0.2195
322,11/10/2012 8:00,0.144,0.399,0.2215
323,11/10/2012 9:00,0.154,0.1245,0.213
324,11/10/2012 10:00,0.164,-0.2445,0.2195
325,11/10/2012 11:00,0.174,-0.4675,0.222
326,11/10/2012 12:00,0.174,-0.5095,0.2175
327,11/10/2012 13:00,0.174,-0.291,0.2165
328,11/10/2012 14:00,0.174,0.100842105,0.214842105
329,11/10/2012 15:00,0.164,0.4925,0.2125
330,11/10/2012 16:00,0.164,0.862,0.221
331,11/10/2012 17:00,0.164,1.191,0.219
332,11/10/2012 18:00,0.164,1.1845,0.2255
333,11/10/2012 19:00,0.164,0.949,0.2275
334,11/10/2012 20:00,0.174,0.507,0.2325
335,11/10/2012 21:00,0.174,0.1515,0.2365
336,11/10/2012 22:00,0.184,-0.1745,0.239
,,,,

