index,well,date,tide
97,0.192,2/22/2011 0:00,0.202
98,0.192,2/22/2011 1:00,-0.003
99,0.192,2/22/2011 2:00,-0.4655
100,0.192,2/22/2011 3:00,-1.004666667
101,0.192,2/22/2011 4:00,-1.474666667
102,0.192,2/22/2011 5:00,-1.921333333
103,0.192,2/22/2011 6:00,-2.268
104,0.192,2/22/2011 7:00,-2.218
105,0.192,2/22/2011 8:00,-1.898
106,0.192,2/22/2011 9:00,-1.364666667
107,0.192,2/22/2011 10:00,-0.7455
108,0.192,2/22/2011 11:00,-0.288
109,0.192,2/22/2011 12:00,-0.058
110,0.192,2/22/2011 13:00,-0.128
111,0.192,2/22/2011 14:00,-0.6005
112,0.192,2/22/2011 15:00,-1.103
113,0.182,2/22/2011 16:00,-1.508
114,0.182,2/22/2011 17:00,-2.008
115,0.182,2/22/2011 18:00,-2.383
116,0.182,2/22/2011 19:00,-2.563
117,0.182,2/22/2011 20:00,-2.333
118,0.182,2/22/2011 21:00,-1.901333333
119,0.182,2/22/2011 22:00,-1.374666667
120,0.182,2/22/2011 23:00,-0.828
121,0.182,2/23/2011 0:00,-0.328
122,0.182,2/23/2011 1:00,-0.098
123,0.182,2/23/2011 2:00,-0.348
124,0.192,2/23/2011 3:00,-0.788
125,0.192,2/23/2011 4:00,-1.238
126,0.192,2/23/2011 5:00,-1.691333333
127,0.192,2/23/2011 6:00,-2.068
128,0.192,2/23/2011 7:00,-2.258
129,0.192,2/23/2011 8:00,-2.183
130,0.192,2/23/2011 9:00,-1.818
131,0.192,2/23/2011 10:00,-1.2605
132,0.182,2/23/2011 11:00,-0.698
133,0.182,2/23/2011 12:00,-0.298
134,0.182,2/23/2011 13:00,-0.068
135,0.182,2/23/2011 14:00,-0.248
136,0.182,2/23/2011 15:00,-0.628
137,0.182,2/23/2011 16:00,-1.108
138,0.182,2/23/2011 17:00,-1.591333333
139,0.182,2/23/2011 18:00,-2.041333333
140,0.182,2/23/2011 19:00,-2.393
141,0.182,2/23/2011 20:00,-2.378
142,0.182,2/23/2011 21:00,-2.178
143,0.182,2/23/2011 22:00,-1.744666667
144,0.182,2/23/2011 23:00,-1.1655
145,0.182,2/24/2011 0:00,-0.584666667
146,0.182,2/24/2011 1:00,-0.173
147,0.182,2/24/2011 2:00,0.042
148,0.182,2/24/2011 3:00,-0.194666667
149,0.182,2/24/2011 4:00,-0.618
150,0.182,2/24/2011 5:00,-1.011333333
151,0.182,2/24/2011 6:00,-1.403
152,0.182,2/24/2011 7:00,-1.628
153,0.182,2/24/2011 8:00,-1.948
154,0.182,2/24/2011 9:00,-1.868
155,0.182,2/24/2011 10:00,-1.521333333
156,0.182,2/24/2011 11:00,-1.058
157,0.182,2/24/2011 12:00,-0.584666667
158,0.172,2/24/2011 13:00,-0.193
159,0.172,2/24/2011 14:00,-0.128
160,0.172,2/24/2011 15:00,-0.383
161,0.172,2/24/2011 16:00,-0.683
162,0.172,2/24/2011 17:00,-1.064666667
163,0.172,2/24/2011 18:00,-1.501333333
164,0.172,2/24/2011 19:00,-1.908
165,0.172,2/24/2011 20:00,-2.163
166,0.172,2/24/2011 21:00,-2.158
167,0.172,2/24/2011 22:00,-1.898
168,0.172,2/24/2011 23:00,-1.458
169,0.172,2/25/2011 0:00,-0.951333333
170,0.172,2/25/2011 1:00,-0.454666667
171,0.172,2/25/2011 2:00,-0.008
172,0.172,2/25/2011 3:00,0.082
173,0.172,2/25/2011 4:00,-0.133
174,0.182,2/25/2011 5:00,-0.433
175,0.182,2/25/2011 6:00,-0.804666667
176,0.182,2/25/2011 7:00,-1.178
177,0.182,2/25/2011 8:00,-1.473
178,0.172,2/25/2011 9:00,-1.678
179,0.172,2/25/2011 10:00,-1.693
180,0.172,2/25/2011 11:00,-1.354666667
181,0.172,2/25/2011 12:00,-0.963
182,0.172,2/25/2011 13:00,-0.554666667
183,0.172,2/25/2011 14:00,-0.268
184,0.172,2/25/2011 15:00,-0.218
185,0.172,2/25/2011 16:00,-0.391333333
186,0.172,2/25/2011 17:00,-0.733
187,0.172,2/25/2011 18:00,-1.104666667
188,0.172,2/25/2011 19:00,-1.498
189,0.162,2/25/2011 20:00,-1.861333333
190,0.162,2/25/2011 21:00,-2.208
191,0.162,2/25/2011 22:00,-2.218
192,0.162,2/25/2011 23:00,-2.023
193,0.162,2/26/2011 0:00,-1.708
194,0.172,2/26/2011 1:00,-1.278
195,0.172,2/26/2011 2:00,-0.811333333
196,0.172,2/26/2011 3:00,-0.443
197,0.172,2/26/2011 4:00,-0.268
198,0.172,2/26/2011 5:00,-0.423
199,0.172,2/26/2011 6:00,-0.788
200,0.172,2/26/2011 7:00,-1.163
201,0.172,2/26/2011 8:00,-1.463
202,0.172,2/26/2011 9:00,-1.783
203,0.172,2/26/2011 10:00,-1.988
204,0.172,2/26/2011 11:00,-1.878
205,0.162,2/26/2011 12:00,-1.603
206,0.162,2/26/2011 13:00,-1.234666667
207,0.162,2/26/2011 14:00,-0.878
208,0.162,2/26/2011 15:00,-0.593
209,0.162,2/26/2011 16:00,-0.418
210,0.162,2/26/2011 17:00,-0.538
211,0.162,2/26/2011 18:00,-0.808
212,0.162,2/26/2011 19:00,-1.174666667
213,0.162,2/26/2011 20:00,-1.533
214,0.162,2/26/2011 21:00,-1.803
215,0.162,2/26/2011 22:00,-2.118
216,0.162,2/26/2011 23:00,-2.238
217,0.162,2/27/2011 0:00,-2.033
218,0.162,2/27/2011 1:00,-1.621333333
219,0.162,2/27/2011 2:00,-1.151333333
220,0.162,2/27/2011 3:00,-0.688
221,0.162,2/27/2011 4:00,-0.313
223,0.162,2/27/2011 6:00,-0.361333333
224,0.162,2/27/2011 7:00,-0.713
225,0.162,2/27/2011 8:00,-1.071333333
226,0.162,2/27/2011 9:00,-1.443
227,0.162,2/27/2011 10:00,-1.743
228,0.162,2/27/2011 11:00,-1.938
229,0.162,2/27/2011 12:00,-1.908
230,0.162,2/27/2011 13:00,-1.643
231,0.162,2/27/2011 14:00,-1.234666667
232,0.162,2/27/2011 15:00,-0.818
233,0.162,2/27/2011 16:00,-0.498
234,0.162,2/27/2011 17:00,-0.368
235,0.162,2/27/2011 18:00,-0.438
236,0.162,2/27/2011 19:00,-0.734666667
237,0.152,2/27/2011 20:00,-1.088
238,0.152,2/27/2011 21:00,-1.474666667
239,0.152,2/27/2011 22:00,-1.843
240,0.152,2/27/2011 23:00,-2.048
241,0.152,2/28/2011 0:00,-2.158
242,0.152,2/28/2011 1:00,-1.908
243,0.152,2/28/2011 2:00,-1.538
244,0.152,2/28/2011 3:00,-1.058
245,0.152,2/28/2011 4:00,-0.598
246,0.152,2/28/2011 5:00,-0.198
247,0.152,2/28/2011 6:00,0.002
248,0.152,2/28/2011 7:00,-0.118
249,0.152,2/28/2011 8:00,-0.383
250,0.152,2/28/2011 9:00,-0.754666667
251,0.152,2/28/2011 10:00,-1.133
252,0.152,2/28/2011 11:00,-1.504666667
253,0.152,2/28/2011 12:00,-1.788
254,0.152,2/28/2011 13:00,-1.848
255,0.152,2/28/2011 14:00,-1.633
256,0.152,2/28/2011 15:00,-1.128
257,0.152,2/28/2011 16:00,-0.778
258,0.152,2/28/2011 17:00,-0.513
260,0.152,2/28/2011 19:00,-0.498
261,0.152,2/28/2011 20:00,-0.778
262,0.152,2/28/2011 21:00,-1.188
263,0.152,2/28/2011 22:00,-1.578
264,0.152,2/28/2011 23:00,-1.961333333

